metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status
"TDS2";"2018-05-15T00:00:00Z";1376,086;"MWh";"energy";"measured";"2018-05-14T00:00:00Z";"2018-05-15T00:00:00Z";0,19200000000000728;undefined;undefined;undefined;undefined;11,8468888601;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-16T00:00:00Z";1376,307;"MWh";"energy";"measured";"2018-05-15T00:00:00Z";"2018-05-16T00:00:00Z";0,22100000000000364;undefined;undefined;undefined;undefined;11,102304101;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-17T00:00:00Z";1376,521;"MWh";"energy";"measured";"2018-05-16T00:00:00Z";"2018-05-17T00:00:00Z";0,2139999999999418;undefined;undefined;undefined;undefined;13,0366583268;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-18T00:00:00Z";1376,712;"MWh";"energy";"measured";"2018-05-17T00:00:00Z";"2018-05-18T00:00:00Z";0,19100000000003092;undefined;undefined;undefined;undefined;13,5112646023;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-19T00:00:00Z";1376,819;"MWh";"energy";"measured";"2018-05-18T00:00:00Z";"2018-05-19T00:00:00Z";0,1069999999999709;undefined;undefined;undefined;undefined;20,0596570969;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-20T00:00:00Z";1376,934;"MWh";"energy";"measured";"2018-05-19T00:00:00Z";"2018-05-20T00:00:00Z";0,1150000000000091;undefined;undefined;undefined;undefined;15,7276159922;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-21T00:00:00Z";1377,035;"MWh";"energy";"measured";"2018-05-20T00:00:00Z";"2018-05-21T00:00:00Z";0,10100000000011278;undefined;undefined;undefined;undefined;15,7825901111;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-22T00:00:00Z";1377,196;"MWh";"energy";"measured";"2018-05-21T00:00:00Z";"2018-05-22T00:00:00Z";0,16099999999983083;undefined;undefined;undefined;undefined;12,2217464844;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-23T00:00:00Z";1377,385;"MWh";"energy";"measured";"2018-05-22T00:00:00Z";"2018-05-23T00:00:00Z";0,18900000000007822;undefined;undefined;undefined;undefined;11,9958979686;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-24T00:00:00Z";1377,557;"MWh";"energy";"measured";"2018-05-23T00:00:00Z";"2018-05-24T00:00:00Z";0,17200000000002547;undefined;undefined;undefined;undefined;12,8501641353;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-25T00:00:00Z";1377,743;"MWh";"energy";"measured";"2018-05-24T00:00:00Z";"2018-05-25T00:00:00Z";0,18599999999992178;undefined;undefined;undefined;undefined;13,6624960899;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-26T00:00:00Z";1377,847;"MWh";"energy";"measured";"2018-05-25T00:00:00Z";"2018-05-26T00:00:00Z";0,10400000000004184;undefined;undefined;undefined;undefined;14,4201044639;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-27T00:00:00Z";1377,951;"MWh";"energy";"measured";"2018-05-26T00:00:00Z";"2018-05-27T00:00:00Z";0,10400000000004184;undefined;undefined;undefined;undefined;17,3601718346;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-28T00:00:00Z";1378,04;"MWh";"energy";"measured";"2018-05-27T00:00:00Z";"2018-05-28T00:00:00Z";0,08899999999994179;undefined;undefined;undefined;undefined;18,0594154596;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-29T00:00:00Z";1378,099;"MWh";"energy";"measured";"2018-05-28T00:00:00Z";"2018-05-29T00:00:00Z";0,05899999999996908;undefined;undefined;undefined;undefined;17,8802588781;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-30T00:00:00Z";1378,288;"MWh";"energy";"measured";"2018-05-29T00:00:00Z";"2018-05-30T00:00:00Z";0,18900000000007822;undefined;undefined;undefined;undefined;13,3607056141;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-05-31T00:00:00Z";1378,496;"MWh";"energy";"measured";"2018-05-30T00:00:00Z";"2018-05-31T00:00:00Z";0,20800000000008367;undefined;undefined;undefined;undefined;13,5886528095;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-01T00:00:00Z";1378,657;"MWh";"energy";"measured";"2018-05-31T00:00:00Z";"2018-06-01T00:00:00Z";0,16099999999983083;undefined;undefined;undefined;undefined;13,4597592354;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-02T00:00:00Z";1378,834;"MWh";"energy";"measured";"2018-06-01T00:00:00Z";"2018-06-02T00:00:00Z";0,1770000000001346;undefined;undefined;undefined;undefined;13,7079090675;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-03T00:00:00Z";1378,956;"MWh";"energy";"measured";"2018-06-02T00:00:00Z";"2018-06-03T00:00:00Z";0,12199999999984357;undefined;undefined;undefined;undefined;13,6639019251;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-04T00:00:00Z";1379,067;"MWh";"energy";"measured";"2018-06-03T00:00:00Z";"2018-06-04T00:00:00Z";0,11100000000010368;undefined;undefined;undefined;undefined;16,0077842871;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-05T00:00:00Z";1379,214;"MWh";"energy";"measured";"2018-06-04T00:00:00Z";"2018-06-05T00:00:00Z";0,14699999999993452;undefined;undefined;undefined;undefined;13,9437022209;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-06T00:00:00Z";1379,37;"MWh";"energy";"measured";"2018-06-05T00:00:00Z";"2018-06-06T00:00:00Z";0,15599999999994907;undefined;undefined;undefined;undefined;13,998041153;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-07T00:00:00Z";1379,459;"MWh";"energy";"measured";"2018-06-06T00:00:00Z";"2018-06-07T00:00:00Z";0,08900000000016917;undefined;undefined;undefined;undefined;18,5495927334;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-08T00:00:00Z";1379,667;"MWh";"energy";"measured";"2018-06-07T00:00:00Z";"2018-06-08T00:00:00Z";0,2079999999998563;undefined;undefined;undefined;undefined;13,6744099061;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-09T00:00:00Z";1379,826;"MWh";"energy";"measured";"2018-06-08T00:00:00Z";"2018-06-09T00:00:00Z";0,1590000000001055;undefined;undefined;undefined;undefined;13,6908765634;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-10T00:00:00Z";1379,952;"MWh";"energy";"measured";"2018-06-09T00:00:00Z";"2018-06-10T00:00:00Z";0,12599999999997635;undefined;undefined;undefined;undefined;16,4909050862;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-11T00:00:00Z";1380,025;"MWh";"energy";"measured";"2018-06-10T00:00:00Z";"2018-06-11T00:00:00Z";0,07300000000009277;undefined;undefined;undefined;undefined;15,7934946616;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-12T00:00:00Z";1380,102;"MWh";"energy";"measured";"2018-06-11T00:00:00Z";"2018-06-12T00:00:00Z";0,07699999999999818;undefined;undefined;undefined;undefined;15,8569938739;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-13T00:00:00Z";1380,252;"MWh";"energy";"measured";"2018-06-12T00:00:00Z";"2018-06-13T00:00:00Z";0,14999999999986358;undefined;undefined;undefined;undefined;14,4914737145;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-14T00:00:00Z";1380,399;"MWh";"energy";"measured";"2018-06-13T00:00:00Z";"2018-06-14T00:00:00Z";0,14699999999993452;undefined;undefined;undefined;undefined;15,6051545143;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-15T00:00:00Z";1380,52;"MWh";"energy";"measured";"2018-06-14T00:00:00Z";"2018-06-15T00:00:00Z";0,12100000000009459;undefined;undefined;undefined;undefined;15,7204167446;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-16T00:00:00Z";1380,624;"MWh";"energy";"measured";"2018-06-15T00:00:00Z";"2018-06-16T00:00:00Z";0,10400000000004184;undefined;undefined;undefined;undefined;16,728481849;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-17T00:00:00Z";1380,695;"MWh";"energy";"measured";"2018-06-16T00:00:00Z";"2018-06-17T00:00:00Z";0,07099999999991269;undefined;undefined;undefined;undefined;16,8626277447;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-18T00:00:00Z";1380,751;"MWh";"energy";"measured";"2018-06-17T00:00:00Z";"2018-06-18T00:00:00Z";0,05600000000004002;undefined;undefined;undefined;undefined;17,4920346737;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-19T00:00:00Z";1380,808;"MWh";"energy";"measured";"2018-06-18T00:00:00Z";"2018-06-19T00:00:00Z";0,05700000000001637;undefined;undefined;undefined;undefined;18,1525224447;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-20T00:00:00Z";1380,898;"MWh";"energy";"measured";"2018-06-19T00:00:00Z";"2018-06-20T00:00:00Z";0,08999999999991815;undefined;undefined;undefined;undefined;17,7884476185;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-21T00:00:00Z";1380,988;"MWh";"energy";"measured";"2018-06-20T00:00:00Z";"2018-06-21T00:00:00Z";0,09000000000014552;undefined;undefined;undefined;undefined;15,9892026981;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-22T00:00:00Z";1381,123;"MWh";"energy";"measured";"2018-06-21T00:00:00Z";"2018-06-22T00:00:00Z";0,1349999999999909;undefined;undefined;undefined;undefined;15,5230216185;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-23T00:00:00Z";1381,228;"MWh";"energy";"measured";"2018-06-22T00:00:00Z";"2018-06-23T00:00:00Z";0,10500000000001819;undefined;undefined;undefined;undefined;14,7897806565;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-24T00:00:00Z";1381,31;"MWh";"energy";"measured";"2018-06-23T00:00:00Z";"2018-06-24T00:00:00Z";0,08199999999987995;undefined;undefined;undefined;undefined;16,2738786141;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-25T00:00:00Z";1381,387;"MWh";"energy";"measured";"2018-06-24T00:00:00Z";"2018-06-25T00:00:00Z";0,07699999999999818;undefined;undefined;undefined;undefined;15,5604359309;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-26T00:00:00Z";1381,671;"MWh";"energy";"measured";"2018-06-25T00:00:00Z";"2018-06-26T00:00:00Z";0,2840000000001055;undefined;undefined;undefined;undefined;13,6323901415;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-27T00:00:00Z";1381,891;"MWh";"energy";"measured";"2018-06-26T00:00:00Z";"2018-06-27T00:00:00Z";0,22000000000002728;undefined;undefined;undefined;undefined;14,2583517631;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-28T00:00:00Z";1382,045;"MWh";"energy";"measured";"2018-06-27T00:00:00Z";"2018-06-28T00:00:00Z";0,15399999999999636;undefined;undefined;undefined;undefined;15,8484356403;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-29T00:00:00Z";1382,145;"MWh";"energy";"measured";"2018-06-28T00:00:00Z";"2018-06-29T00:00:00Z";0,09999999999990905;undefined;undefined;undefined;undefined;18,7474632661;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-06-30T00:00:00Z";1382,232;"MWh";"energy";"measured";"2018-06-29T00:00:00Z";"2018-06-30T00:00:00Z";0,08699999999998909;undefined;undefined;undefined;undefined;18,7304081122;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-01T00:00:00Z";1382,306;"MWh";"energy";"measured";"2018-06-30T00:00:00Z";"2018-07-01T00:00:00Z";0,07400000000006912;undefined;undefined;undefined;undefined;18,8989535968;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-02T00:00:00Z";1382,365;"MWh";"energy";"measured";"2018-07-01T00:00:00Z";"2018-07-02T00:00:00Z";0,05899999999996908;undefined;undefined;undefined;undefined;19,0426476796;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-03T00:00:00Z";1382,429;"MWh";"energy";"measured";"2018-07-02T00:00:00Z";"2018-07-03T00:00:00Z";0,06400000000007822;undefined;undefined;undefined;undefined;15,1058775981;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-04T00:00:00Z";1382,648;"MWh";"energy";"measured";"2018-07-03T00:00:00Z";"2018-07-04T00:00:00Z";0,21899999999982356;undefined;undefined;undefined;undefined;14,6652792295;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-05T00:00:00Z";1382,796;"MWh";"energy";"measured";"2018-07-04T00:00:00Z";"2018-07-05T00:00:00Z";0,14800000000013824;undefined;undefined;undefined;undefined;15,4358592828;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-06T00:00:00Z";1382,944;"MWh";"energy";"measured";"2018-07-05T00:00:00Z";"2018-07-06T00:00:00Z";0,14799999999991087;undefined;undefined;undefined;undefined;15,8296196461;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-07T00:00:00Z";1383,085;"MWh";"energy";"measured";"2018-07-06T00:00:00Z";"2018-07-07T00:00:00Z";0,1410000000000764;undefined;undefined;undefined;undefined;15,7951774597;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-08T00:00:00Z";1383,158;"MWh";"energy";"measured";"2018-07-07T00:00:00Z";"2018-07-08T00:00:00Z";0,0729999999998654;undefined;undefined;undefined;undefined;16,931804657;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-09T00:00:00Z";1383,217;"MWh";"energy";"measured";"2018-07-08T00:00:00Z";"2018-07-09T00:00:00Z";0,05900000000019645;undefined;undefined;undefined;undefined;15,9293203354;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-10T00:00:00Z";1383,298;"MWh";"energy";"measured";"2018-07-09T00:00:00Z";"2018-07-10T00:00:00Z";0,0809999999999036;undefined;undefined;undefined;undefined;15,7765285174;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-11T00:00:00Z";1383,417;"MWh";"energy";"measured";"2018-07-10T00:00:00Z";"2018-07-11T00:00:00Z";0,11899999999991451;undefined;undefined;undefined;undefined;16,9078820546;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-12T00:00:00Z";1383,495;"MWh";"energy";"measured";"2018-07-11T00:00:00Z";"2018-07-12T00:00:00Z";0,07799999999997453;undefined;undefined;undefined;undefined;17,378768007;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-13T00:00:00Z";1383,579;"MWh";"energy";"measured";"2018-07-12T00:00:00Z";"2018-07-13T00:00:00Z";0,08400000000006003;undefined;undefined;undefined;undefined;15,5178463062;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-14T00:00:00Z";1383,733;"MWh";"energy";"measured";"2018-07-13T00:00:00Z";"2018-07-14T00:00:00Z";0,15399999999999636;undefined;undefined;undefined;undefined;15,3509900173;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-15T00:00:00Z";1383,811;"MWh";"energy";"measured";"2018-07-14T00:00:00Z";"2018-07-15T00:00:00Z";0,07799999999997453;undefined;undefined;undefined;undefined;15,8811330795;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-16T00:00:00Z";1383,927;"MWh";"energy";"measured";"2018-07-15T00:00:00Z";"2018-07-16T00:00:00Z";0,11599999999998545;undefined;undefined;undefined;undefined;17,4087878068;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-17T00:00:00Z";1383,987;"MWh";"energy";"measured";"2018-07-16T00:00:00Z";"2018-07-17T00:00:00Z";0,060000000000172804;undefined;undefined;undefined;undefined;16,4678813616;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-18T00:00:00Z";1384,071;"MWh";"energy";"measured";"2018-07-17T00:00:00Z";"2018-07-18T00:00:00Z";0,08399999999983265;undefined;undefined;undefined;undefined;15,8123180072;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-19T00:00:00Z";1384,152;"MWh";"energy";"measured";"2018-07-18T00:00:00Z";"2018-07-19T00:00:00Z";0,08100000000013097;undefined;undefined;undefined;undefined;16,1957010031;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-20T00:00:00Z";1384,262;"MWh";"energy";"measured";"2018-07-19T00:00:00Z";"2018-07-20T00:00:00Z";0,10999999999989996;undefined;undefined;undefined;undefined;16,9588870207;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-21T00:00:00Z";1384,337;"MWh";"energy";"measured";"2018-07-20T00:00:00Z";"2018-07-21T00:00:00Z";0,07500000000004547;undefined;undefined;undefined;undefined;19,9116542737;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-22T00:00:00Z";1384,4;"MWh";"energy";"measured";"2018-07-21T00:00:00Z";"2018-07-22T00:00:00Z";0,06300000000010186;undefined;undefined;undefined;undefined;18,0522919496;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-23T00:00:00Z";1384,513;"MWh";"energy";"measured";"2018-07-22T00:00:00Z";"2018-07-23T00:00:00Z";0,11299999999982901;undefined;undefined;undefined;undefined;18,9256241322;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-24T00:00:00Z";1384,572;"MWh";"energy";"measured";"2018-07-23T00:00:00Z";"2018-07-24T00:00:00Z";0,05899999999996908;undefined;undefined;undefined;undefined;19,9048584302;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-25T00:00:00Z";1384,637;"MWh";"energy";"measured";"2018-07-24T00:00:00Z";"2018-07-25T00:00:00Z";0,06500000000005457;undefined;undefined;undefined;undefined;18,1647245884;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-26T00:00:00Z";1384,714;"MWh";"energy";"measured";"2018-07-25T00:00:00Z";"2018-07-26T00:00:00Z";0,07699999999999818;undefined;undefined;undefined;undefined;18,694178462;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-27T00:00:00Z";1384,782;"MWh";"energy";"measured";"2018-07-26T00:00:00Z";"2018-07-27T00:00:00Z";0,06799999999998363;undefined;undefined;undefined;undefined;19,4254953861;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-28T00:00:00Z";1384,844;"MWh";"energy";"measured";"2018-07-27T00:00:00Z";"2018-07-28T00:00:00Z";0,06200000000012551;undefined;undefined;undefined;undefined;18,2599631945;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-29T00:00:00Z";1384,966;"MWh";"energy";"measured";"2018-07-28T00:00:00Z";"2018-07-29T00:00:00Z";0,12199999999984357;undefined;undefined;undefined;undefined;17,2659949064;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-30T00:00:00Z";1385,028;"MWh";"energy";"measured";"2018-07-29T00:00:00Z";"2018-07-30T00:00:00Z";0,06200000000012551;undefined;undefined;undefined;undefined;17,0258305868;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-07-31T00:00:00Z";1385,093;"MWh";"energy";"measured";"2018-07-30T00:00:00Z";"2018-07-31T00:00:00Z";0,06500000000005457;undefined;undefined;undefined;undefined;18,0547274748;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-08-01T00:00:00Z";1385,157;"MWh";"energy";"measured";"2018-07-31T00:00:00Z";"2018-08-01T00:00:00Z";0,06399999999985084;undefined;undefined;undefined;undefined;17,7732421954;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-08-02T00:00:00Z";1385,222;"MWh";"energy";"measured";"2018-08-01T00:00:00Z";"2018-08-02T00:00:00Z";0,06500000000005457;undefined;undefined;undefined;undefined;17,6475657622;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-08-03T00:00:00Z";1385,294;"MWh";"energy";"measured";"2018-08-02T00:00:00Z";"2018-08-03T00:00:00Z";0,07200000000011642;undefined;undefined;undefined;undefined;17,2570129236;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-08-04T00:00:00Z";1385,418;"MWh";"energy";"measured";"2018-08-03T00:00:00Z";"2018-08-04T00:00:00Z";0,12399999999979627;undefined;undefined;undefined;undefined;16,3666167259;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2018-08-05T00:00:00Z";1385,487;"MWh";"energy";"measured";"2018-08-04T00:00:00Z";"2018-08-05T00:00:00Z";0,06900000000018736;undefined;undefined;undefined;undefined;17,0281102657;"calculate_consuming_values_ok";"validate_simple_ok"
